Index,canonical_smiles,True label,skin_toxicity,skin_toxicity_note,carcinogenicity,carcinogenicity_note,XGB_ECFP_prob,XGB_MACCS_prob,XGB_RDKIT_prob,BiLSTM_ECFP_prob,BiLSTM_MACCS_prob,BiLSTM_RDKIT_prob,sa_score,pass_ml,Predicted label,pass_toxicity,pass_sa_2,select_for_docking_sa2
13052,CC(C)Cc1nc2oc3c(NCc4cccnc4)ncnc3c2c2c1CCC2,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.210739896,0.153640151,0.035511222,0.99919343,0.108822256,0.013324264,2.84073944,no,0,no,no,no
976,Cc1cc(=O)oc2cc(OCC(=O)OCC(=O)NCc3ccc4c(c3)OCO4)ccc12,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.527011335,0.202394143,0.723567605,3.73E-07,0.056079142,0.014594328,2.304168526,no,0,yes,no,no
4231,Cc1cc(N2CCOCC2)nc(N)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.25797984,0.469559222,0.899006963,0.998790145,0.400639355,0.971515179,2.166469816,no,0,no,no,no
6867,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.930525899,0.816396892,0.991875768,0.999998271,0.9265154,0.997561097,2.921052372,yes,1,no,no,no
12279,COc1ccc(-c2nc(NC(=O)c3cc(C(C)(C)C)nn3C)sc2C)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.652648687,0.190130427,0.081826866,0.999914765,0.062168147,0.133753315,2.32125881,no,0,yes,no,no
8796,O=C(Nc1nccs1)c1cc2sccc2n1Cc1ccc(F)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.354314476,0.29867965,0.07765612,0.995414019,0.181272268,0.117934495,2.288500057,no,0,no,no,no
13654,O=C(OCC(=O)N1CCN(C(=O)COC(=O)c2ccncc2)CC1)c1ccncc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.240694344,0.184199691,0.131496996,0.043527864,0.315518856,0.223735183,2.19644863,no,0,yes,no,no
2079,N#Cc1nccnc1S(=O)(=O)c1cccs1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.425334245,0.691918612,0.913640022,0.996992469,0.204018965,0.12453793,2.847893091,no,0,yes,no,no
13346,Cc1nnc(SCCCn2c(N3CCCCC3)nc3c2c(=O)[nH]c(=O)n3C)s1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.040011499,0.106384151,0.025922699,0.035244435,0.141603142,0.079005338,2.729666775,no,0,no,no,no
8273,CC(C)=CCc1c2c(c(O)c3c(=O)c(-c4ccc(O)cc4)coc13)C=CC(C)(C)O2,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.994309902,0.998278856,0.991548717,1,1,0.999686241,3.140806563,yes,1,no,no,no
13656,COc1cccc(C(=O)NCC(=O)N2CCC(C)CC2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.264181525,0.171818659,0.075235352,0.008239782,0.40574798,0.041363735,1.790716632,no,0,yes,yes,no
15864,O=C(NCC(=O)N1CCCCC1)c1ccc(Cl)cc1Cl,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.281057209,0.382278502,0.199876234,0.797398388,0.456180423,0.25160563,1.796918268,no,0,no,yes,no
8888,O=C(COC(=O)c1ccccn1)Nc1cccc(Cl)c1Cl,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.340638876,0.498954803,0.162490502,0.517303526,0.456115127,0.829001904,1.878339318,no,0,no,yes,no
1884,CN1CCN(NS(=O)(=O)c2cccs2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.283720821,0.450882912,0.800521433,7.50E-07,0.00410422,0.005999343,2.570317706,no,0,yes,no,no
11411,O=C(c1cc2ccccc2oc1=O)N(Cc1ccco1)CC1CCCO1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.08241275,0.125930548,0.02185115,5.13E-06,0.161298484,0.003923081,2.762314544,no,0,yes,no,no
13126,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccco3)c2ncn1CCN1CCOCC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.193467185,0.277343661,0.089435004,2.58E-06,0.10949491,0.079727829,2.694005564,no,0,yes,no,no
5661,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccnc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.815538347,0.905362606,0.931881785,0.999928415,0.978829086,0.978788853,2.135441819,yes,1,yes,no,no
6271,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cncc(Cl)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.856237471,0.905362606,0.931988418,0.999999225,0.978829086,0.953253388,2.284420477,yes,1,yes,no,no
13604,O=C(c1ccc(-n2cnnn2)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.238766029,0.043329731,0.042731334,0.000453595,0.028484816,0.075965568,2.161240123,no,0,yes,no,no
3343,CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.888723433,0.978381395,0.998548329,0.999990582,0.999970317,0.999999881,4.461614952,yes,1,no,no,no
1970,Cc1cccc(NC(=S)NCc2ccco2)n1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.548307776,0.851039767,0.942845762,0.0030092,0.065760456,0.999910951,2.151177728,no,0,no,no,no
9864,Cc1cnn(C2CCN(C)CC2)c1N,0,"Non-corrosive, Irritant, Sensitizer",1,carcinogen,1,0.173647851,0.110273264,0.044636741,2.19E-05,0.171824932,0.000317871,2.514887686,no,0,no,no,no
10537,Cc1cc(N)n(C2CCN(C)CC2)n1,0,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.15122506,0.110273264,0.025552062,0.000171714,0.171824932,4.73E-05,2.475731473,no,0,no,no,no
10193,FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.161338478,0.178959146,0.034771319,8.23E-06,0.215809748,0.095518649,2.506103704,no,0,yes,no,no
13666,Nn1c(SCC(=O)NC(=O)NCc2ccccc2)nnc1C1CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.102517799,0.115904786,0.054960616,2.56E-05,0.020993883,0.057809651,2.202352487,no,0,no,no,no
11194,N#CCSc1nnc(C2CCCCC2)n1-c1ccccc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.097630657,0.153324947,0.025506396,2.30E-05,0.06868618,0.010167301,2.269005407,no,0,no,no,no
6327,COc1ccc(C(C)Cn2cc[nH]c2=O)cc1OC1CC2CCC1C2,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.880251169,0.91243124,0.990476131,0.999993682,0.983747482,0.999963999,4.546485287,yes,1,yes,no,no
498,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)nc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.369765729,0.26435563,0.645890355,1.20E-05,0.042349178,0.101419583,1.933620305,no,0,no,yes,no
8119,CCOC(=O)[C@H]1C(C(=O)O)=Cc2cc(O)c(O)cc2[C@@H]1c1ccc(O)c(O)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.698866844,0.970491469,0.971652567,0.999020159,0.999914229,0.999385059,3.560222399,yes,1,yes,no,no
15262,Cn1c2ccccc2c2c(C(=O)N3CCN(c4ccccc4)CC3)cn(C3CCCC3)c(=O)c21,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.210713729,0.480235636,0.100609474,2.71E-05,0.502387166,0.581510186,2.428385288,no,0,yes,no,no
475,Cc1nc(-c2ccc(F)cc2)c(CC(=O)N(C)CC(=O)Nc2ccccc2Cl)s1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.703636825,0.893134177,0.970297158,0.000912493,0.720725656,0.073763363,2.253825605,no,0,yes,no,no
487,Cc1nc(-c2ccc(F)cc2)c(CC(=O)N(C)CC(=O)Nc2ccc(Br)cc2C)s1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.654842198,0.791682661,0.969272792,0.193355143,0.037554789,0.944615185,2.35531926,no,0,yes,no,no
605,Cc1nc(-c2ccc(F)cc2)c(CC(=O)N(C)CC(=O)Nc2cccc(F)c2)s1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.627899587,0.718016982,0.965084612,0.872371674,0.05720751,0.121795878,2.274671759,no,0,yes,no,no
1245,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=S)Nc1cccc(C)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.721812367,0.886070848,0.96369648,0.999867797,0.937777162,0.936140537,2.260145342,yes,1,no,no,no
11600,COc1ccc(CC(=O)NC2CCN(CC(=O)Nc3ccc4c(c3)OCCO4)CC2)cc1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.089109868,0.125326246,0.04620057,2.38E-06,0.075987898,0.003765052,2.218025362,no,0,yes,no,no
11868,CCCn1c(SCC(=O)N2CCc3ccccc3C2)nc2c1c(=O)n(C)c(=O)n2C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.080209471,0.042920455,0.024265077,1.71E-05,0.048605509,0.015771536,2.47628722,no,0,no,no,no
10221,CCOC(=O)c1cc2sc(C)cc2n1CC(=O)N1CCN(C(=O)c2ccco2)CC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.124719582,0.147327721,0.014544598,3.12E-07,0.172598332,0.008300864,2.532283625,no,0,yes,no,no
10959,Cn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nnc1-c1ccccc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.096655883,0.081663489,0.010131009,8.71E-06,0.041182,0.01550559,2.254363295,no,0,no,no,no
12307,Cc1ccc(-c2nnc(SCC(=O)Nc3nc4c(s3)CCCC4)n2C)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.094213396,0.101265572,0.017174874,0.000128676,0.060194582,0.024430983,2.302137204,no,0,no,no,no
118,COc1cccc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCCC(C)C)c(=O)c3c2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.612460971,0.740589857,0.80204922,0.999999881,0.698460937,0.479477495,2.256852362,no,0,yes,no,no
4222,Cc1ccc(N/C(N)=N/c2nc(C)cc(N3CCCCC3)n2)c(C)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.462641627,0.833506525,0.919479251,0.999926746,0.998373389,0.999405801,2.429508658,no,0,no,no,no
15675,CCOc1ccc2nc(NCCNS(=O)(=O)c3ccccc3)c(C#N)cc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.326348096,0.234496668,0.017328726,2.58E-06,0.197137386,0.008596235,2.264681775,no,0,yes,no,no
126,CN(CCC#N)C(=O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.601235926,0.653973699,0.660008311,0.00037906,0.194945008,0.003908588,2.05837372,no,0,yes,no,no
996,COc1ccc(C(=O)NCCNC(C)=O)cc1S(=O)(=O)NCc1ccc(Cl)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.656670392,0.832809627,0.783197761,1.24E-05,0.929546356,0.008753515,2.038120306,no,0,yes,no,no
1445,COCCCNC(=O)COc1ccc(S(=O)(=O)NCc2ccccc2)cc1Cl,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.534337938,0.774298608,0.828432977,7.35E-06,0.672545016,0.049401205,1.987337048,no,0,no,yes,no
4829,COc1ccc(S(=O)(=O)NCc2ccccc2Cl)cc1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.607851684,0.74465245,0.739636838,0.003129174,0.781994581,0.009240623,1.756666358,no,0,yes,yes,no
15826,CCOc1cc(S(=O)(=O)NCc2ccccc2)ccc1F,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.370221794,0.438295364,0.122586183,5.17E-05,0.64640075,0.00725529,1.750081691,no,0,yes,yes,no
1020,CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccc(O)c(OC)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.688687086,0.573514521,0.728031695,0.001302817,0.023603065,0.557446957,2.797581621,no,0,no,no,no
11084,CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccc(OCC#N)c(OC)c1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.356556565,0.230216756,0.235910729,4.95E-06,0.017075341,0.998544455,2.857571312,no,0,no,no,no
987,Cc1cc(C(=O)CN2C(=O)NC(c3ccccc3)(c3ccccc3)C2=O)c(C)n1Cc1ccco1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.658875525,0.529263437,0.908322871,0.999994278,0.321731895,0.154115662,2.560839909,no,0,yes,no,no
10328,Cc1cc(C)c2[nH]c(=O)c(C(c3nnnn3CC3CCCO3)N3CCCC(C)C3)cc2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.034271039,0.017993767,0.005743511,8.87E-07,0.02079357,0.007177972,3.688420058,no,0,no,no,no
672,Cc1cccc(-c2ccc([C@@H]3[C@@H](CO)N4CCCCN(S(=O)(=O)c5ccccc5F)C[C@H]34)cc2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.932021916,0.976777852,0.981099069,0.999999762,0.999947131,0.999991059,3.335619435,yes,1,yes,no,no
5098,O=C(CCc1ccc(OC2CCCCC2)cc1)N1CCCC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.523422241,0.255462706,0.562251329,0.001856267,0.322798014,0.438285798,1.878147973,no,0,no,yes,no
9432,COc1cccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccncc2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.044809587,0.102911465,0.013278491,2.67E-07,0.01658011,0.023119738,2.933773417,no,0,yes,no,no
12039,N#Cc1cc2ccccc2nc1SCC(=O)Nc1ccccc1N1CCOCC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.101358846,0.225061655,0.039318506,4.18E-06,0.111381717,0.00301222,2.236410261,no,0,yes,no,no
10693,COc1cc(-c2nnc(SCc3cccnc3)n2C)cc(OC)c1O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.103949457,0.135398567,0.031890117,0.000264209,0.03156969,0.021175381,2.278179947,no,0,no,no,no
4637,CCCCCn1c(=N)c(S(=O)(=O)c2ccc(Cl)cc2)cc2c(=O)n3cccc(C)c3nc21,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.532066822,0.854445815,0.850594759,0.538697302,0.670752823,0.058899608,2.64444921,no,0,yes,no,no
13508,Cc1ccc2nc(CSc3nnc(-c4ccco4)n3-c3ccccc3)cc(=O)n2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.069915034,0.10812296,0.020893363,2.86E-06,0.149734437,0.003305618,2.456185571,no,0,no,no,no
4896,Cc1cnc(NC(=O)C2CCCC2)s1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.374946058,0.294466496,0.800562918,0.893032074,0.038872868,0.996516168,2.029853278,no,0,no,no,no
9379,Cc1[nH]nc2c1C(c1ccoc1)C(C#N)=C(N)O2,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.257396191,0.271379918,0.040300719,0.000379831,0.958065987,0.034584917,3.460371891,no,0,no,no,no
12226,O=C(Cn1c(-c2ccccc2)noc1=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.094910316,0.077906564,0.025685403,3.82E-07,0.19684352,0.02543406,2.248090048,no,0,no,no,no
14552,COC(=O)c1c(NCc2ccccc2)[nH]c2ccccc12,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.238857299,0.16774711,0.039137319,4.08E-05,0.065737419,0.108935259,2.013427227,no,0,no,no,no
9672,O=C(CN(Cc1ccc(F)cc1)C(=O)Cn1nnc2ccccc21)NCC1CCCO1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.0332212,0.058061838,0.01168538,5.82E-07,0.050980508,0.004885183,2.771789851,no,0,no,no,no
10143,CC(C)C(=O)Nc1ccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.163341954,0.074828468,0.148963869,8.07E-07,0.047282681,0.463828146,1.962603492,no,0,no,yes,no
3610,Cc1c(Cl)cccc1NC(=O)CSc1nc2ncc(Cl)cc2[nH]1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.61076045,0.544689119,0.854023397,0.999985456,0.435549825,0.052677866,2.302342613,no,0,no,no,no
9508,O=C(CN(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NC1CCCCC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.089877263,0.100522093,0.036556989,7.87E-05,0.151450291,0.024541562,2.351445487,no,0,no,no,no
10317,Cc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NC2CCCCC2)Cc2ccco2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.053805109,0.043833826,0.042846192,3.11E-07,0.119236946,0.042133398,2.340344962,no,0,yes,no,no
10396,CCCC(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccccc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.042787906,0.074107662,0.021385822,7.49E-08,0.334563524,0.007214984,2.912782251,no,0,yes,no,no
221,COc1ccc(OC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.320768148,0.374892294,0.73016876,1.33E-06,0.315282196,0.003598903,1.85954051,no,0,yes,yes,no
5552,Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(N4CCOCC4)cc3)CC2)c(C)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.939812124,0.529133677,0.970472693,0.999991715,0.510394812,0.280928284,2.153501556,no,0,yes,no,no
13011,Cc1ccc(-c2nn(CC(=O)Nc3ccc4c(c3)nc3n4CCOC3)c(=O)c3ccccc23)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.190262318,0.108429722,0.099284314,0.999972582,0.209702849,0.136853546,2.521720398,no,0,yes,no,no
10135,CC(c1ccccc1)C1C(C#N)=C(N)SC(N)=C1C#N,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.575911164,0.107368127,0.067431606,0.993625998,0.057293031,0.103469886,3.434141664,no,0,yes,no,no
201,COc1ccc(OCC(=O)c2c(O)c3ccccc3oc2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.610602975,0.685732722,0.944492698,0.994316459,0.533125937,0.950526118,2.028913121,yes,1,yes,no,no
9458,COc1ccc2cc(CN(CCc3ccccc3)Cc3nnnn3Cc3ccco3)c(=O)[nH]c2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.040490743,0.031855538,0.011106013,4.63E-07,0.041093081,0.003574821,2.584050284,no,0,no,no,no
3675,O=C(c1ccc(NS(=O)(=O)/C=C/c2ccccc2)cc1)N1CCCCC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.780296385,0.683392525,0.833456397,0.999947131,0.788507998,0.82783258,2.016654105,yes,1,yes,no,no
4555,CN(C)c1ccc(C(C[N+](=O)[O-])c2c(N)n(C)c(=O)n(C)c2=O)c(F)c1C#N,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.82402122,0.858599126,0.935606956,0.999999642,0.722376823,0.66583389,3.672236011,yes,1,yes,no,no
9017,O=C(Nc1ncc(Cc2ccccc2)s1)c1cccs1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.484161526,0.268018156,0.108345158,0.993982732,0.168681607,0.414366156,1.982876682,no,0,no,yes,no
11111,CCn1c(SCC(=O)NCc2ccccc2)nc2ccccc2c1=O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.145307884,0.184050635,0.073770657,0.000707603,0.152836442,0.406551808,1.821510852,no,0,no,yes,no
1059,CCOC(=O)C1CCCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)C1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.533388317,0.328306973,0.968046844,0.000142046,0.171268851,0.50821799,2.72821069,no,0,no,no,no
1571,CC1CCCN(c2ncnc3c2cnn3-c2ccccc2)C1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.589997768,0.446864396,0.971613765,3.65E-05,0.279729098,0.901669323,2.584878026,no,0,no,no,no
1572,CC1CCCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)C1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.767428458,0.685041368,0.976043284,0.027387803,0.954684019,0.964284003,2.648356736,no,0,no,no,no
1090,CN1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc(F)cc3)cc2)CC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.259403586,0.290755391,0.548151195,0.577228248,0.05739294,0.016582305,1.7769395,no,0,no,yes,no
13982,CN(C)c1ccc(/C=C/C(=O)C2CCc3ccccc3C2=O)c([N+](=O)[O-])c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.666203558,0.507946193,0.167082399,0.999945164,0.31735754,0.514318824,3.071677033,no,0,yes,no,no
12294,Cc1ccc(Cl)cc1N1CCN(Cc2nnnn2C2CCCCC2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.073988266,0.046199899,0.009233592,4.48E-06,0.017950006,8.45E-05,2.299864307,no,0,no,no,no
8882,Cn1c(SCC(=O)Nc2cccc(O)c2)nnc1-c1ccc(S(=O)(=O)N2CCOCC2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.054794874,0.067109168,0.03401668,7.59E-07,0.103241406,0.004566201,2.309487363,no,0,no,no,no
12193,Cc1cccc(NC(=O)CSc2nnc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)n2C)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.047097538,0.033892263,0.016815579,1.10E-06,0.030121705,0.003772496,2.23937427,no,0,yes,no,no
2601,CCC(=NCCc1c(C)[nH]c2ccc(C)cc12)C1=C(O)CC(c2ccccc2)CC1=O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.772234976,0.832114577,0.954354167,0.999999285,0.760760605,0.999874353,3.268459572,yes,1,yes,no,no
478,Cc1ccnc(NC(=O)c2cc3ccccc3o2)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.322975218,0.230023116,0.688433766,8.37E-05,0.035670388,0.018092638,1.941569223,no,0,no,yes,no
12244,Cc1cc(C)n(CC(=O)N(C2CCCCC2)C2CCCCC2)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.146878257,0.244881392,0.046543542,1.33E-05,0.575135112,0.008528193,2.329455158,no,0,yes,no,no
10816,Nc1nc2sc3c(c2c(=O)s1)CCCC3,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.445096076,0.547561288,0.066916518,0.924311578,0.616048455,0.066443875,2.825354943,no,0,no,no,no
9866,O=C(Nc1ccccc1N1CCCCC1)c1ncoc1-c1ccc(F)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.335411221,0.271207899,0.106773317,0.999598861,0.426602781,0.902670383,2.164599574,no,0,no,no,no
956,COc1ccc(-n2c(COc3ccccc3)nnc2SCC(N)=O)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.241892233,0.122498855,0.285298109,1.48E-06,0.066744961,0.001589568,1.995888566,no,0,no,yes,no
8764,COc1cccc(-n2c(COc3ccc(C)cc3)nnc2SCC(N)=O)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.082102388,0.111090392,0.06343358,3.03E-05,0.092281699,0.001576463,2.091173714,no,0,no,no,no
9172,COc1cccc(-n2c(COc3ccc(C)cc3)nnc2SCC(=O)O)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.123787843,0.099780336,0.06060636,4.56E-06,0.050097678,0.00209386,2.064051436,no,0,yes,no,no
11220,CCOc1ccccc1-n1c(COc2ccc(C)cc2)nnc1SCC(N)=O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.05257728,0.098049358,0.078802258,2.00E-06,0.085830629,0.007188525,2.14503716,no,0,no,no,no
12700,COc1ccc(OCc2nnc(SCC(N)=O)n2-c2ccccc2OC)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.080056645,0.11567682,0.061105721,2.65E-06,0.084962912,0.007073588,2.095708506,no,0,no,no,no
4399,O=S(=O)(c1ccc(-c2ccon2)s1)N1CCN(c2ccncc2)CC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.364596009,0.255687654,0.900102198,0.000168674,0.159439757,0.507921994,2.548529213,no,0,no,no,no
13509,CCOc1ccc(C(=O)Cc2ccc3oc(C(=O)O)cc3c2)c(O)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.442060739,0.553211391,0.248079792,0.999634147,0.552635431,0.99857825,2.235551456,no,0,yes,no,no
9850,CS(=O)(=O)N1CCN(C(=O)c2ccncc2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.147879556,0.048084218,0.030678431,1.33E-06,0.033799939,3.12E-06,1.934136964,no,0,no,yes,no
