core_id,core_note,R_pos,R_group_smiles,R_group_note,mean_shap,n,frac_pos
NO_SCAF,Unknown scaffold,R@NA,CCNCC(O)COCC(O)CNCC,Whole molecule,-1.1921820323095744,1,0.0
NO_SCAF,Unknown scaffold,R@NA,C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,Whole molecule,-1.1948099691071548,1,1.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*CCS(=O)(=O)CCS,Other/complex group,-1.208295878743229,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@2,*CO,Other/complex group,-1.2111028345934756,1,1.0
c1ccccc1,Benzene core,R@5,*OCC(=O)OC(C)C(=O)NC(N)=O,Carboxyl (-COOH),-1.2132592157631734,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@6,*C,Methyl (-CH3),-1.2274956171113445,2,0.5
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@8,*F,Fluoro (-F),-1.2279587479442853,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@6,*CC(Cl)=CC,Other/complex group,-1.2311421766535204,1,1.0
O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1,Other/complex scaffold,R@7,*COCCN,Other/complex group,-1.2390083367608895,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@3,*CO,Other/complex group,-1.241601990053823,1,0.0
NO_SCAF,Unknown scaffold,R@NA,CN=C(N)NCCC[C@H](N)C(=O)O,Whole molecule,-1.247983675544674,1,0.0
c1ccncc1,Pyridine core,R@1,*CCOC=O,Other/complex group,-1.2502309695446456,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@8,*NC(C)=NO,Other/complex group,-1.253461906737357,1,0.0
c1ccccc1,Benzene core,R@3,*COC(=O)NCC(C)OC(N)=O,Other/complex group,-1.2576081667612016,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@1,*Br,Bromo (-Br),-1.2707111872023233,1,0.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@2,*C(F)(F)F,Trifluoromethyl (-CF3),-1.2712652496884402,1,0.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@0,*N,Amino (-NH2),-1.2724745624727802,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*CC(C)NC(=S)N=N,Other/complex group,-1.2734556754621735,1,0.0
O=C(Nc1ccccc1)c1ccco1,Other/complex scaffold,R@1,*CCCCCOC=O,Other/complex group,-1.2772612336848397,1,0.0
c1ccccc1,Benzene core,R@3,*CC(O)C(=O)NC(N)=O,Other/complex group,-1.2820937484138994,1,0.0
c1ccccc1,Benzene core,R@3,*CCCCC(C)=NNC(N)=O,Other/complex group,-1.2924161816117703,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@6,*C,Methyl (-CH3),-1.2949598970468894,3,0.3333333333333333
c1ccc2[nH]ccc2c1,Indole core,R@0,*C,Methyl (-CH3),-1.2950305835220206,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCCC(=O)NNC(=S)NC=O,Other/complex group,-1.3006949994596653,1,1.0
c1ncncn1,Other/complex scaffold,R@2,*OCC(F)(F)F,Trifluoromethyl (-CF3),-1.3027294700150378,1,0.0
c1ccc2ccccc2c1,Other/complex scaffold,R@2,*CCOC(=O)C=C(C)S,Other/complex group,-1.316163840056106,1,1.0
O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1,Other/complex scaffold,R@7,*NCCO,Other/complex group,-1.3188261110553867,1,0.0
c1ccccc1,Benzene core,R@3,*CCOC(=O)C(COC(C)=O)NC(C)=O,Other/complex group,-1.3260572904255241,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*C(=O)O,Carboxyl (-COOH),-1.3303543000256468,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*NC(C)C(=O)O,Carboxyl (-COOH),-1.3322646552460355,1,1.0
c1ccc2ncccc2c1,Quinoline core,R@3,*C,Methyl (-CH3),-1.3323623584292363,4,0.5
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@5,*O,Hydroxyl (-OH),-1.3339854324922271,4,0.5
c1ccncc1,Pyridine core,R@2,*C,Methyl (-CH3),-1.3409473695719498,1,1.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@9,*CC(N)=O,Other/complex group,-1.3444023545489472,1,0.0
c1ccc(-c2nc[nH]c2-c2ccncc2)cc1,Other/complex scaffold,R@12,*CCNC(C)=O,Other/complex group,-1.3454580780635297,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*COCCCN,Other/complex group,-1.3472374074299296,1,0.0
O=S(=O)(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@12,*C,Methyl (-CH3),-1.3498031606832228,1,1.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@4,*O,Hydroxyl (-OH),-1.3549871497752974,4,0.25
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@6,*[N+](=O)[O-],Other/complex group,-1.3551480537116731,2,0.5
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@8,*CC#N,Cyano (-CN),-1.362367783762238,1,0.0
c1ccoc1,Other/complex scaffold,R@1,*C(=O)NCC(=O)NCC(=O)O,Carboxyl (-COOH),-1.3640291582523787,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*NCCOC,Other/complex group,-1.3640979819865606,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@5,*C,Methyl (-CH3),-1.3652065032656537,1,1.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@8,*COCCNC=O,Other/complex group,-1.3684118587152625,1,1.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@1,*O,Hydroxyl (-OH),-1.3709137134078446,4,0.5
c1ccc2ncccc2c1,Quinoline core,R@6,*CO,Other/complex group,-1.371502151065215,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@6,*C=CC,Other/complex group,-1.374112125722604,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@6,*C,Methyl (-CH3),-1.3743423317197692,3,0.3333333333333333
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@0,*COC=O,Other/complex group,-1.379639786297048,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@2,*CC(N)=O,Other/complex group,-1.3805419777308998,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@6,*OC,Other/complex group,-1.3845235378994403,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@6,*CCNC(C)=O,Other/complex group,-1.390420451758473,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@6,*CCC(=O)O,Carboxyl (-COOH),-1.3915739111653238,1,0.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@0,*Cl,Chloro (-Cl),-1.3918325906197424,3,0.0
c1ccccc1,Benzene core,R@3,*CCC(COC(N)=O)NC(=O)OCC(C)C,Carboxyl (-COOH),-1.3946276892820606,1,1.0
O=S(=O)(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@3,*NC(C)=O,Other/complex group,-1.3956343189729523,1,1.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@0,*C(F)(F)F,Trifluoromethyl (-CF3),-1.3989144916049554,1,0.0
c1ccccc1,Benzene core,R@3,*CCCCC(C)=NNC(=O)CN[SH](=O)=O,Other/complex group,-1.4001629519480048,1,0.0
O=c1ccc2ccccc2[nH]1,Other/complex scaffold,R@3,*O,Hydroxyl (-OH),-1.4008255951357569,1,1.0
c1ccncc1,Pyridine core,R@4,*CC(C)CCS,Other/complex group,-1.4029052843434329,1,1.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@4,*F,Fluoro (-F),-1.4043961895392083,3,0.0
c1ccc2ncccc2c1,Quinoline core,R@5,*SCC(=O)O,Carboxyl (-COOH),-1.4077274270821363,1,0.0
O=C(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@2,*N(C)S(C)(=O)=O,Other/complex group,-1.4080327055089583,1,1.0
c1ccccc1,Benzene core,R@3,*COC(=O)CCC(N)=O,Other/complex group,-1.4084269896866317,3,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@1,*SC,Other/complex group,-1.410474379270454,2,1.0
c1ccccc1,Benzene core,R@3,*CCCCNC(=O)CCCCCN[SH](=O)=O,Other/complex group,-1.41404769464134,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@6,*CC(C)CC(=O)NC(NC(N)=S)C(Cl)(Cl)Cl,Other/complex group,-1.418105922817631,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@3,*N(C)C,Other/complex group,-1.425354192571831,1,0.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*CC(C)NC=O,Other/complex group,-1.4278405500426743,1,1.0
c1ccccc1,Benzene core,R@3,*CCCCN(C(=O)NC(N)=O)S(C)(=O)=O,Other/complex group,-1.4302393608522834,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@4,*OCC,Other/complex group,-1.4321792216942413,1,0.0
c1ccccc1,Benzene core,R@3,*CC(C)OCCCNC(=O)CNC=O,Other/complex group,-1.432606532220234,1,1.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*C(C)C,Other/complex group,-1.4332609013363253,1,0.0
c1ccccc1,Benzene core,R@3,*CCCCC(=O)NC(=S)NNC(=O)CC,Other/complex group,-1.4354024233107339,1,1.0
c1ccc(N2CCNCC2)cc1,Other/complex scaffold,R@0,*CCCC(N)=O,Other/complex group,-1.4375778247849667,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@0,*[N+](=O)[O-],Other/complex group,-1.4423077671526698,1,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@4,*C,Methyl (-CH3),-1.44467834533134,1,0.0
c1ncncn1,Other/complex scaffold,R@2,*N(C)C,Other/complex group,-1.4577699643796223,3,0.3333333333333333
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@0,*C,Methyl (-CH3),-1.4578653366843355,1,0.0
c1ccccc1,Benzene core,R@3,*COC(=O)C(NC=O)C(C)(O)C(F)(F)F,Trifluoromethyl (-CF3),-1.4656497408686846,1,0.0
c1ccc(N2CCNCC2)cc1,Other/complex scaffold,R@0,*NC(=O)C(C)(C)C,Other/complex group,-1.4657958515745122,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*C=CCO,Other/complex group,-1.4699272368998209,1,1.0
c1ncncn1,Other/complex scaffold,R@0,*COCN,Other/complex group,-1.4717572545087023,1,0.0
c1ccccc1,Benzene core,R@3,*CCCOC(=O)NC(CC)COC(N)=O,Other/complex group,-1.4739708240740583,1,0.0
O=c1ccc2ccccc2[nH]1,Other/complex scaffold,R@7,*CC=C(Cl)Cl,Other/complex group,-1.4796249955688836,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@2,*OC,Other/complex group,-1.4829405552621513,3,0.3333333333333333
c1ccncc1,Pyridine core,R@4,*NC(=O)CCCC,Other/complex group,-1.4862328825402074,1,0.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*NC(=O)C(Cl)(Cl)Cl,Other/complex group,-1.486431693076156,1,1.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@1,*C,Methyl (-CH3),-1.4887556519315694,1,0.0
c1ccncc1,Pyridine core,R@4,*CCOC(=O)NC(=O)CS,Other/complex group,-1.4904625959752593,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*C,Methyl (-CH3),-1.4913197118366952,1,0.0
c1ccc(-c2nnc[nH]2)cc1,Other/complex scaffold,R@8,*N,Amino (-NH2),-1.4940531206284504,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*CCS(N)(=O)=O,Other/complex group,-1.49783367285454,2,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@9,*OC,Other/complex group,-1.5016693051438779,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@1,*OCC,Other/complex group,-1.5058529741800157,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@0,*CO,Other/complex group,-1.5081500014794074,2,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@1,*C(F)(F)F,Trifluoromethyl (-CF3),-1.5097946245186904,1,0.0
O=S(=O)(Nc1ccccc1)c1cccc(-c2cnoc2)c1,Other/complex scaffold,R@4,*Cl,Chloro (-Cl),-1.5112232163155568,1,0.0
c1ccccc1,Benzene core,R@2,*OCCOCCOCCOCCOCCOCCOCCOCCOCCO,Other/complex group,-1.5134368975268444,1,1.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@2,*C,Methyl (-CH3),-1.513728547059145,3,0.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*N,Amino (-NH2),-1.5149238151989266,1,1.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@6,*C=CC,Other/complex group,-1.5178362748920335,2,0.0
c1ccccc1,Benzene core,R@3,*CCCCNC(=O)CC(N)=O,Other/complex group,-1.5195508102769963,1,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@5,*CO,Other/complex group,-1.5255490453564562,1,0.0
O=S(=O)(Nc1ccccc1)c1ccccc1,Other/complex scaffold,R@6,*C(=O)NCCC(C)C,Other/complex group,-1.5255998505417665,1,1.0
c1ccccc1,Benzene core,R@3,*CCC(=O)NC(=S)NNC=O,Other/complex group,-1.5310386839337298,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@5,*OC,Other/complex group,-1.5497008645361348,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@1,*OC,Other/complex group,-1.5497008645725145,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@2,*C,Methyl (-CH3),-1.5537475186414667,5,0.2
c1ccccc1,Benzene core,R@3,*CC(NC(=O)CO)C(=O)O,Carboxyl (-COOH),-1.5640925035913824,1,1.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@2,*Cl,Chloro (-Cl),-1.5647249058602029,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@3,*CCO,Other/complex group,-1.5690021221671486,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@1,*CO,Other/complex group,-1.576902686091671,2,0.5
NO_SCAF,Unknown scaffold,R@NA,CC(=O)NC(C(=O)NCC(N)=O)C(C)C,Whole molecule,-1.5777306119889545,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*NCCN(C)C,Other/complex group,-1.5806281470395334,1,0.0
c1ncncn1,Other/complex scaffold,R@2,*C(N)=O,Other/complex group,-1.5813824429860688,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@0,*C(=O)OCCN(C)C,Carboxyl (-COOH),-1.5819688283845608,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@5,*CCCCC(N)=O,Other/complex group,-1.5821138336868898,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@5,*SCCC#N,Cyano (-CN),-1.58520175787271,1,1.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*C,Methyl (-CH3),-1.589374761802901,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*SC,Other/complex group,-1.592491227780556,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@0,*CCO,Other/complex group,-1.5940265851531876,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@6,*CCCC(=O)O,Carboxyl (-COOH),-1.5992337853494973,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@6,*CCC(=O)NC=C,Other/complex group,-1.6062960593590105,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@5,*C,Methyl (-CH3),-1.6101884265353874,4,0.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*CCC(N)=O,Other/complex group,-1.6102178832161371,2,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*CC(N)=O,Other/complex group,-1.613382790281321,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@2,*C(C)O,Other/complex group,-1.6197087404834747,1,1.0
c1ccccc1,Benzene core,R@3,*CC(=NO)C(C)(C)NC(N)=O,Other/complex group,-1.6225255769095384,1,0.0
c1ccccc1,Benzene core,R@3,*CC(=O)NC(CC(C)C)C(=O)NC(C)C(N)=O,Other/complex group,-1.6235230523870996,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*CC,Other/complex group,-1.625227305406952,2,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@2,*Br,Bromo (-Br),-1.6271865554372198,1,1.0
O=S(=O)(Nc1ccccc1)c1cccc(-c2cnoc2)c1,Other/complex scaffold,R@7,*Cl,Chloro (-Cl),-1.6281524362238997,2,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*CCCO,Other/complex group,-1.6428459463531908,1,0.0
c1ccc(-c2nn[nH]n2)cc1,Other/complex scaffold,R@0,*CCO,Other/complex group,-1.6480020646558842,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@4,*OC,Other/complex group,-1.6568594533237047,1,0.0
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@5,*Cl,Chloro (-Cl),-1.661653150447819,1,0.0
c1ccccc1,Benzene core,R@2,*NC(=O)NC(C(=O)O)C(C)CC,Carboxyl (-COOH),-1.6626804980478482,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*CCCCNC(=S)N=N,Other/complex group,-1.662923208950815,1,0.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@0,*F,Fluoro (-F),-1.6662001247605076,1,0.0
c1ccccc1,Benzene core,R@3,*CC(C)(C)OC(=O)NN[SH](=O)=O,Other/complex group,-1.6666564020397345,1,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@2,*CC(C)C,Other/complex group,-1.666736107566976,1,0.0
O=c1ccc2ccccc2[nH]1,Other/complex scaffold,R@1,*CCO,Other/complex group,-1.6702721830879455,1,0.0
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@NONE,[H],No substituent,-1.6722779198753415,1,0.0
c1ncncn1,Other/complex scaffold,R@2,*N(C)C(N)=O,Other/complex group,-1.6790378901823715,1,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@5,*C,Methyl (-CH3),-1.6791372762781975,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@2,*CCOC=O,Other/complex group,-1.6792040831751365,2,0.5
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*SCCC(=O)O,Carboxyl (-COOH),-1.681037047314021,1,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@2,*C(F)(F)F,Trifluoromethyl (-CF3),-1.6820982972385536,1,0.0
c1ccc2ncccc2c1,Quinoline core,R@3,*SCC#N,Cyano (-CN),-1.683365525261858,3,0.0
c1ncncn1,Other/complex scaffold,R@2,*NC(C)C,Other/complex group,-1.6848318591546558,2,0.0
O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1,Other/complex scaffold,R@7,*SCCO,Other/complex group,-1.6871052201349812,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@2,*Br,Bromo (-Br),-1.6909428873696015,1,1.0
c1ccc2scnc2c1,Other/complex scaffold,R@2,*COC(=O)CS,Other/complex group,-1.6927906596756657,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@2,*NC(C)=O,Other/complex group,-1.6944515144750767,1,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@2,*CO,Other/complex group,-1.6995726096829458,1,0.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@4,*OC,Other/complex group,-1.702204987184814,2,0.0
c1ccccc1,Benzene core,R@3,*COCCNC(=O)CNS(C)(=O)=O,Other/complex group,-1.7028944206285814,1,0.0
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@3,*F,Fluoro (-F),-1.7030064102891629,1,0.0
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@3,*Cl,Chloro (-Cl),-1.7030064560767642,1,0.0
c1ccsc1,Other/complex scaffold,R@3,*Cl,Chloro (-Cl),-1.7104953835405468,1,0.0
O=C(CCCCCCc1ccccc1)N1CCCC1,Other/complex scaffold,R@1,*F,Fluoro (-F),-1.711272633408953,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*COC(=O)CNC(=O)C(C)NC(=O)OC(C)(C)C,Carboxyl (-COOH),-1.7131506418882054,1,0.0
c1ncncn1,Other/complex scaffold,R@0,*CC(=O)OCNC#N,Carboxyl (-COOH),-1.7155890221602021,1,0.0
c1ncncn1,Other/complex scaffold,R@1,*NC(C)C,Other/complex group,-1.716820705977625,4,0.0
c1ccc2scnc2c1,Other/complex scaffold,R@3,*NC(C)=O,Other/complex group,-1.7187275382257212,1,0.0
c1ccccc1,Benzene core,R@3,*CCC(C)NC(=O)NC(C)C(=O)O,Carboxyl (-COOH),-1.7261066933206166,1,1.0
c1ccc2ncccc2c1,Quinoline core,R@1,*C(=O)NC(C)(C)C,Other/complex group,-1.728981228734483,1,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@2,*C,Methyl (-CH3),-1.730948535345912,3,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@2,*Cl,Chloro (-Cl),-1.731308111301587,2,0.5
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@2,*CCS,Other/complex group,-1.7353532377910597,2,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*SCC(=O)OC,Carboxyl (-COOH),-1.7436276979096874,1,0.0
c1ncncn1,Other/complex scaffold,R@1,*OCC#N,Cyano (-CN),-1.7439615850016708,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@2,*COC(=O)CS,Other/complex group,-1.752247197127872,1,0.0
c1ccsc1,Other/complex scaffold,R@1,*Br,Bromo (-Br),-1.7588958448486665,1,0.0
c1ccncc1,Pyridine core,R@3,*CCCCCC(=O)NN=CC,Other/complex group,-1.767597392667085,1,1.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@6,*COC(C)=O,Other/complex group,-1.7737935299774108,1,1.0
c1ccccc1,Benzene core,R@5,*N(CC(N)=O)S(C)(=O)=O,Other/complex group,-1.7739389892794861,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@1,*C,Methyl (-CH3),-1.777415280135756,1,0.0
O=S(=O)(Nc1ccccc1)c1cccc(-c2cnoc2)c1,Other/complex scaffold,R@2,*Cl,Chloro (-Cl),-1.781771882357134,1,0.0
c1ccccc1,Benzene core,R@5,*N(CC(=O)O)S(C)(=O)=O,Carboxyl (-COOH),-1.7869209403652349,1,0.0
c1ncncn1,Other/complex scaffold,R@0,*CC(C)(C)N,Other/complex group,-1.7912027092424978,1,0.0
O=C(Nc1ccccn1)c1ccccc1,Other/complex scaffold,R@8,*CO,Other/complex group,-1.793722633177822,2,1.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@9,*NC(C)=O,Other/complex group,-1.7945865734054678,1,0.0
c1ccc(Oc2ccc(Nc3ncnc4[nH]ccc34)cc2)cc1,Other/complex scaffold,R@2,*Cl,Chloro (-Cl),-1.7960412269203516,2,0.0
c1ccsc1,Other/complex scaffold,R@3,*Br,Bromo (-Br),-1.7965996878210717,1,0.0
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,Other/complex scaffold,R@4,*C,Methyl (-CH3),-1.7974464818803426,8,0.25
c1ccc2[nH]ccc2c1,Indole core,R@0,*OC,Other/complex group,-1.7977015526230389,3,0.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@1,*CO,Other/complex group,-1.799912959001631,4,0.0
c1ccc2ncccc2c1,Quinoline core,R@2,*CO,Other/complex group,-1.8004165076226855,6,0.16666666666666666
c1ccccc1,Benzene core,R@3,*CC(C)NC(=O)CNS(C)(=O)=O,Other/complex group,-1.8072105534502043,1,0.0
O=C1c2ccccc2C(=O)N1c1ccccc1,Other/complex scaffold,R@2,*N[SH](=O)=O,Other/complex group,-1.8089909032687501,4,0.5
c1ccc2[nH]ccc2c1,Indole core,R@4,*OC,Other/complex group,-1.8110908166690933,1,1.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*COCCNC(=S)N=N,Other/complex group,-1.8185840521364298,2,0.5
c1ccc2ncccc2c1,Quinoline core,R@1,*C(=O)NCC(N)=O,Other/complex group,-1.820915160340519,1,0.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@5,*OC,Other/complex group,-1.8242883331883302,3,0.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@6,*OC,Other/complex group,-1.8267082497332012,1,0.0
c1ncncn1,Other/complex scaffold,R@0,*CN,Other/complex group,-1.8390279213981557,1,1.0
O=c1ccc2ccccc2[nH]1,Other/complex scaffold,R@3,*CC(=O)CC,Other/complex group,-1.8403288700719713,1,0.0
c1ccccc1,Benzene core,R@3,*CCC(C)NC(=O)CNS(C)(=O)=O,Other/complex group,-1.8420854985015467,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@4,*CC#N,Cyano (-CN),-1.8440921811816224,1,0.0
c1ccc(Oc2cccc(-c3cnnn3C3CCNCC3)n2)cc1,Other/complex scaffold,R@1,*CCCC,Other/complex group,-1.8448982529480418,2,0.0
c1ccccc1,Benzene core,R@3,*CS(=O)(=O)N(C)CCC(=O)O,Carboxyl (-COOH),-1.8453080695508106,1,0.0
O=C(c1ccccc1)c1cc2ccccc2o1,Other/complex scaffold,R@3,*CO,Other/complex group,-1.8496820273121557,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@2,*SC(C)C(N)=O,Other/complex group,-1.8502963715509395,1,0.0
c1ccc2[nH]ccc2c1,Indole core,R@0,*C(C)C,Other/complex group,-1.8602734976839201,4,0.25
c1ccsc1,Other/complex scaffold,R@2,*CCOC(=O)C(=C)C#N,Cyano (-CN),-1.863365175173385,1,0.0
c1ccc2[nH]cnc2c1,Other/complex scaffold,R@6,*CC(=O)OC,Carboxyl (-COOH),-1.8656689426825324,1,0.0
c1ccccc1,Benzene core,R@3,*CCS(=O)(=O)N=CN,Sulfonamide (-SO2NH2),-1.8815341325371264,1,0.0
c1ccncc1,Pyridine core,R@3,*CCC(=O)NC(N)(C(F)(F)F)C(F)(F)F,Trifluoromethyl (-CF3),-1.883860698344506,1,0.0
